"Parent.Tree.Number","Vegetation.Code","Parent.Tree.Reg.Status.Code","Local.Number","Active.Ind","Tested.Ind","Breeding.Program.Ind","Selection.Date","BC.Source.Ind","Client.Number","Client.Locn.Code","Natural.Selection.Type.Code","Geographic.Location","Latitude.Degrees","Latitude.Minutes","Latitude.Seconds","Longitude.Degrees","Longitude.Minutes","Longitude.Seconds","Seed.Plan.Zone.Code","Elevation","Selection.Age","BGC.Zone.Code","BGC.Subzone.Code","BGC.Variant","Breeding.Selection.Type.Code","Female.Parent.Parent.Tree.Number","Male.Parent.Parent.Tree.Number","Parent.Tree.Comment","Latitude","Longitude"
939,"PLI","APP","","Y","Y","N","1983-06-01","Y",12797,9,"PV","PGTIS",50,31,0,115,44,0,"EK",1036,15,"","",NA,"",NA,NA,"",50.5166666666667,-115.733333333333
940,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"EK",0,15,"","",NA,"",NA,NA,"",NA,NA
941,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"EK",0,15,"","",NA,"",NA,NA,"",NA,NA
942,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"EK",0,15,"","",NA,"",NA,NA,"",NA,NA
943,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"EK",0,15,"","",NA,"",NA,NA,"",NA,NA
944,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"EK",0,15,"","",NA,"",NA,NA,"",NA,NA
945,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"EK",0,15,"","",NA,"",NA,NA,"",NA,NA
946,"PLI","APP","","Y","Y","N","1983-06-01","Y",12797,9,"PV","PGTIS",50,49,0,116,26,0,"EK",1173,15,"","",NA,"",NA,NA,"",50.8166666666667,-116.433333333333
947,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"EK",0,15,"","",NA,"",NA,NA,"",NA,NA
948,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"EK",0,15,"","",NA,"",NA,NA,"",NA,NA
949,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"EK",0,15,"","",NA,"",NA,NA,"",NA,NA
950,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"EK",0,15,"","",NA,"",NA,NA,"",NA,NA
951,"PLI","APP","","Y","Y","N","1983-06-01","Y",12797,9,"PV","PGTIS TELKWA HIGH",54,38,0,127,26,0,"BLK",975,15,"","",NA,"",NA,NA,"",54.6333333333333,-127.433333333333
952,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"BV",0,15,"","",NA,"",NA,NA,"",NA,NA
953,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"WK",0,15,"","",NA,"",NA,NA,"",NA,NA
954,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"WK",0,15,"","",NA,"",NA,NA,"",NA,NA
955,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","PGTIS",NA,NA,NA,NA,NA,NA,"WK",0,15,"","",NA,"",NA,NA,"",NA,NA
956,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIC",NA,NA,NA,NA,NA,NA,"999",0,15,"","",NA,"",NA,NA,"",NA,NA
957,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","PGTIC",NA,NA,NA,NA,NA,NA,"999",0,15,"","",NA,"",NA,NA,"",NA,NA
958,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","PGTIC",NA,NA,NA,NA,NA,NA,"SA",0,15,"","",NA,"",NA,NA,"",NA,NA
959,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","PGTIC",NA,NA,NA,NA,NA,NA,"SA",0,15,"","",NA,"",NA,NA,"",NA,NA
960,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","PGTIC",NA,NA,NA,NA,NA,NA,"SA",0,15,"","",NA,"",NA,NA,"",NA,NA
961,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","PGTIC",NA,NA,NA,NA,NA,NA,"SA",0,15,"","",NA,"",NA,NA,"",NA,NA
962,"PLI","APP","","Y","Y","N","1983-06-01","Y",12797,9,"PV","PGTIS",50,42,0,119,11,0,"SA",777,15,"","",NA,"",NA,NA,"",50.7,-119.183333333333
963,"PLI","APP","","N","N","N","1983-06-01","Y",12797,9,"","PGTIC",NA,NA,NA,NA,NA,NA,"SA",0,15,"","",NA,"",NA,NA,"",NA,NA
964,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","PGTIC",NA,NA,NA,NA,NA,NA,"SA",0,15,"","",NA,"",NA,NA,"",NA,NA
965,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","PGTIC",NA,NA,NA,NA,NA,NA,"SA",0,15,"","",NA,"",NA,NA,"",NA,NA
966,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","PGTIC",NA,NA,NA,NA,NA,NA,"SA",0,15,"","",NA,"",NA,NA,"",NA,NA
980,"PLI","APP","","Y","Y","N","1987-03-01","Y",12797,9,"PV","WENTWORTH CREEK - PGTIS",50,58,0,120,20,0,"TOD",1020,18,"","",NA,"",NA,NA,"",50.9666666666667,-120.333333333333
981,"PLI","APP","","Y","Y","N","1987-03-01","Y",12797,9,"PV","OIE LAKE - PGTIS",52,0,0,121,12,0,"CT",990,18,"","",NA,"",NA,NA,"",52,-121.2
982,"PLI","APP","","Y","Y","N","1987-03-01","Y",12797,9,"PV","OIE LAKE - PGTIS",52,0,0,121,12,0,"CT",990,18,"","",NA,"",NA,NA,"",52,-121.2
983,"PLI","APP","","Y","Y","N","1987-03-01","Y",12797,9,"PV","PGTIS OIE LAKE",52,0,0,121,12,0,"CT",990,18,"","",NA,"",NA,NA,"",52,-121.2
984,"PLI","APP","","Y","Y","N","1987-03-01","Y",12797,9,"PV","OIE LAKE - PGTIS",52,0,0,121,12,0,"CT",990,18,"","",NA,"",NA,NA,"",52,-121.2
985,"PLI","APP","","Y","Y","N","1987-03-01","Y",12797,9,"PV","PURDEN - PGTIS",53,32,0,121,44,0,"MRB",840,18,"","",NA,"",NA,NA,"",53.5333333333333,-121.733333333333
986,"PLI","APP","","Y","Y","N","1987-03-01","Y",12797,9,"PV","OIE LAKE - PGTIS",52,0,0,121,12,0,"CT",990,18,"","",NA,"",NA,NA,"",52,-121.2
987,"PLI","APP","","Y","Y","N","1987-03-01","Y",12797,9,"PV","MCLEOD LAKE - PGTIS",54,49,0,122,51,0,"MGR",695,18,"","",NA,"",NA,NA,"",54.8166666666667,-122.85
988,"PLI","APP","","Y","Y","N","1987-03-01","Y",12797,9,"PV","PURDEN - PGTIS",53,32,0,121,44,0,"MRB",840,18,"","",NA,"",NA,NA,"",53.5333333333333,-121.733333333333
989,"PLI","APP","","Y","Y","N","1987-03-01","Y",12797,9,"PV","PGTIS UDY CREEK",53,1,0,123,14,0,"CHL",975,18,"","",NA,"",NA,NA,"",53.0166666666667,-123.233333333333
1000,"PLI","APP","1000","Y","Y","Y","1981-11-23","Y",12797,9,"PT","GILLON C",50,55,0,121,46,0,"TOA",1570,121,"","",NA,"",NA,NA,"",50.9166666666667,-121.766666666667
1001,"PLI","APP","1001","Y","Y","Y","1981-11-23","Y",12797,9,"PT","LEON C N",50,58,0,122,7,0,"TOA",1750,203,"","",NA,"",NA,NA,"",50.9666666666667,-122.116666666667
1002,"PLI","APP","1002","N","N","N","1981-11-25","Y",12797,9,"PT","TYAUGHTON",51,5,0,122,45,0,"TOA",1810,110,"","",NA,"",NA,NA,"",51.0833333333333,-122.75
1003,"PLI","APP","1003","Y","Y","Y","1981-11-25","Y",12797,9,"PT","TYAUGHTON",51,6,0,122,45,0,"TOA",1530,92,"","",NA,"",NA,NA,"",51.1,-122.75
1004,"PLI","APP","1004","Y","Y","Y","1981-11-27","Y",12797,9,"PT","YALAKOM R",51,7,0,122,20,0,"TOA",1640,145,"","",NA,"",NA,NA,"",51.1166666666667,-122.333333333333
1005,"PLI","APP","1005","Y","Y","Y","1981-11-30","Y",12797,9,"PT","YALAKOM R",51,6,0,122,23,0,"TOA",1490,159,"","",NA,"",NA,NA,"",51.1,-122.383333333333
1006,"PLI","APP","1006","N","N","N","1981-12-01","Y",12797,9,"PT","YALAKOM R",51,6,0,122,22,0,"TOA",1530,140,"","",NA,"",NA,NA,"",51.1,-122.366666666667
1007,"PLI","APP","1007","Y","Y","Y","1981-12-03","Y",12797,9,"PT","S LEON C",50,57,0,122,2,0,"TOA",1750,133,"","",NA,"",NA,NA,"",50.95,-122.033333333333
1008,"PLI","APP","1008","N","N","N","1981-12-07","Y",12797,9,"PT","LALUWISSIN",50,13,0,121,38,0,"TOA",1750,89,"","",NA,"",NA,NA,"",50.2166666666667,-121.633333333333
1009,"PLI","APP","1009","N","N","N","1981-12-07","Y",12797,9,"PT","LALUWISSIN",50,31,0,121,35,0,"TOA",1750,100,"","",NA,"",NA,NA,"",50.5166666666667,-121.583333333333
1010,"PLI","APP","1010","Y","Y","Y","1981-12-08","Y",12797,9,"PT","CROWN L",50,50,0,121,45,0,"TOA",1520,147,"","",NA,"",NA,NA,"",50.8333333333333,-121.75
1011,"PLI","APP","1011","Y","Y","Y","1981-12-08","Y",12797,9,"PT","CROWN L",55,50,0,121,46,0,"HH",1600,118,"SBS","",NA,"",NA,NA,"",55.8333333333333,-121.766666666667
1012,"PLI","APP","1012","Y","Y","Y","1981-12-09","Y",12797,9,"PT","ENTERPRISE",50,20,0,121,50,0,"TOA",1120,100,"","",NA,"",NA,NA,"",50.3333333333333,-121.833333333333
1013,"PLI","APP","1013","Y","Y","Y","1981-12-16","Y",12797,9,"PT","MURRAY C",50,30,0,121,25,0,"TOA",1200,105,"","",NA,"",NA,NA,"",50.5,-121.416666666667
1014,"PLI","APP","1014","Y","Y","Y","1982-02-26","Y",12797,9,"PT","HICKLEBERR",50,29,0,121,26,0,"TOA",1760,122,"","",NA,"",NA,NA,"",50.4833333333333,-121.433333333333
1015,"PLI","APP","1015","Y","Y","Y","1982-02-17","Y",12797,9,"PT","CATHEDRALP",49,7,0,120,9,0,"TOA",1610,180,"","",NA,"",NA,NA,"",49.1166666666667,-120.15
1016,"PLI","APP","","Y","Y","Y","2005-06-24","Y",12797,9,"PT","SKIM NURS",50,47,0,119,25,0,"SA",460,0,"","",NA,"",NA,NA,"",50.7833333333333,-119.416666666667
1017,"PLI","APP","","Y","Y","Y","2005-06-24","Y",12797,9,"PT","SKIM NURS",50,46,0,119,28,0,"SA",650,0,"","",NA,"",NA,NA,"",50.7666666666667,-119.466666666667
1018,"PLI","APP","PL1018","N","Y","Y","1982-11-17","Y",12797,9,"PT","BLANC CR",50,42,0,119,34,0,"TOD",1500,98,"","",NA,"",NA,NA,"",50.7,-119.566666666667
1019,"PLI","APP","PL1019","N","Y","Y","1982-11-17","Y",12797,9,"PT","BLANC CR",50,42,0,119,35,0,"TOD",1600,87,"","",NA,"",NA,NA,"",50.7,-119.583333333333
1020,"PLI","APP","","Y","Y","Y","1982-02-16","Y",2930,0,"PT","EASTMERE L",49,44,0,120,11,0,"TOA",1400,113,"","",NA,"",NA,NA,"",49.7333333333333,-120.183333333333
1021,"PLI","APP","","Y","Y","Y","1982-02-16","Y",2930,0,"PT","SPUKUNNE C",49,39,0,120,21,0,"TOA",885,65,"","",NA,"",NA,NA,"",49.65,-120.35
1022,"PLI","APP","","Y","Y","Y","1982-02-23","Y",2930,0,"PT","SHINISH C",49,40,0,120,10,0,"TOA",1500,102,"","",NA,"",NA,NA,"",49.6666666666667,-120.166666666667
1023,"PLI","APP","","Y","Y","Y","1982-02-23","Y",2930,0,"PT","SHINISH C",49,40,0,120,12,0,"TOA",1430,100,"","",NA,"",NA,NA,"",49.6666666666667,-120.2
1024,"PLI","APP","","N","Y","Y","1982-02-24","Y",2930,0,"PT","SHINISH C",49,40,0,120,16,0,"TOA",1000,65,"","",NA,"",NA,NA,"",49.6666666666667,-120.266666666667
1025,"PLI","APP","","Y","Y","Y","1982-02-24","Y",2930,0,"PT","UPSIMEM C",49,44,0,120,14,0,"TOA",1310,76,"","",NA,"",NA,NA,"",49.7333333333333,-120.233333333333
1026,"PLI","APP","","Y","Y","Y","1982-02-24","Y",2930,0,"PT","CHAIN L",49,43,0,120,18,0,"TOA",1250,67,"","",NA,"",NA,NA,"",49.7166666666667,-120.3
1027,"PLI","APP","","Y","Y","Y","1982-02-25","Y",2930,0,"PT","RED C",49,30,0,120,20,0,"TOA",1280,69,"","",NA,"",NA,NA,"",49.5,-120.333333333333
1028,"PLI","APP","","Y","Y","Y","1982-02-25","Y",2930,0,"PT","RED C",49,32,0,120,23,0,"TOA",1280,66,"","",NA,"",NA,NA,"",49.5333333333333,-120.383333333333
1029,"PLI","APP","","Y","Y","Y","1982-02-25","Y",2930,0,"PT","RED C",49,34,0,120,23,0,"TOA",1040,101,"","",NA,"",NA,NA,"",49.5666666666667,-120.383333333333
1030,"PLI","APP","","Y","Y","Y","1982-03-01","Y",2930,0,"PT","WILLIS C",49,18,0,120,25,0,"TOA",1300,98,"","",NA,"",NA,NA,"",49.3,-120.416666666667
1031,"PLI","APP","","Y","Y","Y","1982-03-01","Y",2930,0,"PT","JAMESON L",49,22,0,120,28,0,"TOA",1100,91,"","",NA,"",NA,NA,"",49.3666666666667,-120.466666666667
1032,"PLI","APP","","Y","Y","Y","1982-03-02","Y",2930,0,"PT","WILLIS C",49,19,0,120,26,0,"TOA",1190,104,"","",NA,"",NA,NA,"",49.3166666666667,-120.433333333333
1033,"PLI","APP","","Y","Y","Y","1982-03-01","Y",2930,0,"PT","WILLIS C",49,19,0,120,27,0,"TOA",1400,106,"","",NA,"",NA,NA,"",49.3166666666667,-120.45
1034,"PLI","APP","","Y","Y","Y","1982-03-03","Y",2930,0,"PT","WHISTLE C",49,17,0,120,15,0,"TOA",1390,102,"","",NA,"",NA,NA,"",49.2833333333333,-120.25
1035,"PLI","APP","","Y","Y","Y","1982-03-03","Y",2930,0,"PT","PETTIGREWC",49,19,0,120,10,0,"TOA",1500,104,"","",NA,"",NA,NA,"",49.3166666666667,-120.166666666667
1036,"PLI","APP","","Y","Y","Y","1982-03-03","Y",2930,0,"PT","PETTIGREW",49,19,0,120,11,0,"TOA",1340,103,"","",NA,"",NA,NA,"",49.3166666666667,-120.183333333333
1037,"PLI","APP","","Y","Y","Y","1982-03-04","Y",2930,0,"PT","JOHNS C",49,19,0,120,5,0,"TOA",1310,86,"","",NA,"",NA,NA,"",49.3166666666667,-120.083333333333
1038,"PLI","APP","1038","Y","Y","Y","1982-03-10","Y",2930,0,"PT","PILLARD C",49,48,0,120,26,0,"TOA",1432,110,"","",NA,"",NA,NA,"",49.8,-120.433333333333
1039,"PLI","APP","1039","Y","Y","Y","1982-03-10","Y",2930,0,"PT","PILLARD C",49,49,0,120,25,0,"TOA",1493,120,"","",NA,"",NA,NA,"",49.8166666666667,-120.416666666667
1040,"PLI","APP","1040","Y","Y","Y","1982-01-21","Y",1690,0,"PT","PENNASK C",49,55,0,120,5,0,"TOA",1590,84,"","",NA,"",NA,NA,"",49.9166666666667,-120.083333333333
1041,"PLI","APP","1041","Y","Y","Y","1982-01-21","Y",1690,0,"PT","PENNASK C",49,56,0,120,7,0,"TOA",1650,86,"","",NA,"",NA,NA,"",49.9333333333333,-120.116666666667
1042,"PLI","APP","1042","Y","Y","Y","1982-01-21","Y",1690,0,"PT","PENNASK C",49,56,0,120,4,0,"TOA",1490,83,"","",NA,"",NA,NA,"",49.9333333333333,-120.066666666667
1043,"PLI","APP","1043","Y","Y","Y","1982-01-26","Y",1690,0,"PT","PENNASK C",49,57,0,120,4,0,"TOA",1490,93,"","",NA,"",NA,NA,"",49.95,-120.066666666667
1044,"PLI","APP","1044","Y","Y","Y","1982-01-27","Y",1690,0,"PT","PENNASK C",49,55,0,120,3,0,"TOA",1490,96,"","",NA,"",NA,NA,"",49.9166666666667,-120.05
1045,"PLI","APP","1045","Y","Y","Y","1982-01-27","Y",1690,0,"PT","PENNASK C",49,57,0,120,6,0,"TOA",1520,97,"","",NA,"",NA,NA,"",49.95,-120.1
1046,"PLI","APP","1046","Y","Y","Y","1982-02-02","Y",1690,0,"PT","LOST CHAIN",49,40,0,119,58,0,"TOA",1160,51,"","",NA,"",NA,NA,"",49.6666666666667,-119.966666666667
1047,"PLI","APP","1047","Y","Y","Y","1982-02-04","Y",1690,0,"PT","LOST CHAIN",49,40,0,119,58,0,"TOA",1220,89,"","",NA,"",NA,NA,"",49.6666666666667,-119.966666666667
1048,"PLI","APP","1048","Y","Y","Y","2005-06-24","Y",1690,0,"PT","LOST CH C",49,40,0,120,1,0,"TOA",1350,54,"","",NA,"",NA,NA,"",49.6666666666667,-120.016666666667
1049,"PLI","APP","1049","Y","Y","Y","1982-02-05","Y",1690,0,"PT","TSUH L",49,44,0,119,58,0,"TOA",1490,106,"","",NA,"",NA,NA,"",49.7333333333333,-119.966666666667
1050,"PLI","APP","1050","Y","Y","Y","1982-02-05","Y",1690,0,"PT","KATHLEEN L",49,45,0,120,6,0,"TOA",1370,76,"","",NA,"",NA,NA,"",49.75,-120.1
1051,"PLI","APP","PL1051","N","N","N","1982-11-17","Y",12797,9,"PT","BLANC CR",50,43,0,119,34,0,"TOD",1450,84,"","",NA,"",NA,NA,"",50.7166666666667,-119.566666666667
1052,"PLI","APP","","Y","Y","Y","2005-06-24","Y",12797,9,"PT","SKIM CK",50,46,0,119,29,0,"SA",610,82,"ICH","mw",3,"",NA,NA,"",50.7666666666667,-119.483333333333
1053,"PLI","APP","PL1053","Y","Y","Y","1982-11-22","Y",12797,9,"PT","FLY HILL",50,43,0,119,29,0,"TOD",1150,91,"","",NA,"",NA,NA,"",50.7166666666667,-119.483333333333
1054,"PLI","APP","","Y","Y","Y","2005-06-24","Y",12797,9,"PT","LARCH HILL",50,43,0,119,13,0,"SA",650,73,"","",NA,"",NA,NA,"",50.7166666666667,-119.216666666667
1055,"PLI","APP","1055","Y","Y","Y","1982-02-15","Y",2930,0,"PT","QUILCHENA",49,53,0,120,12,0,"TOA",1525,87,"","",NA,"",NA,NA,"",49.8833333333333,-120.2
1056,"PLI","APP","1056","Y","Y","Y","1982-02-16","Y",2930,0,"PT","PARDISE L",49,58,0,120,13,0,"TOA",1500,96,"","",NA,"",NA,NA,"",49.9666666666667,-120.216666666667
1057,"PLI","APP","1057","Y","Y","Y","1982-02-26","Y",2930,0,"PT","QUILCHENA",50,0,0,120,15,0,"TOA",1460,79,"","",NA,"",NA,NA,"",50,-120.25
1058,"PLI","APP","1058","Y","Y","Y","1982-02-26","Y",2930,0,"PT","QUILCHENA",50,0,0,120,17,0,"TOA",1370,67,"","",NA,"",NA,NA,"",50,-120.283333333333
1059,"PLI","APP","1059","Y","Y","Y","1982-03-02","Y",2930,0,"PT","QUILCHENA",50,50,0,120,17,0,"TOA",1372,94,"","",NA,"",NA,NA,"",50.8333333333333,-120.283333333333
1060,"PLI","APP","1060","N","N","N","1982-03-02","Y",2930,0,"PT","QUILCHENA",50,50,0,120,18,0,"TOA",1372,111,"","",NA,"",NA,NA,"",50.8333333333333,-120.3
1061,"PLI","APP","1061","N","N","N","1982-03-02","Y",2930,0,"PT","QUILCHENA",49,59,0,120,21,0,"TOA",1219,110,"","",NA,"",NA,NA,"",49.9833333333333,-120.35
1062,"PLI","APP","1062","N","N","N","1982-03-05","Y",2930,0,"PT","PARIDISE L",49,54,0,120,18,0,"TOA",1280,77,"","",NA,"",NA,NA,"",49.9,-120.3
1063,"PLI","APP","1063","Y","Y","Y","1982-03-05","Y",2930,0,"PT","PARIDISE L",49,55,0,120,18,0,"TOA",1310,81,"","",NA,"",NA,NA,"",49.9166666666667,-120.3
1064,"PLI","APP","1064","Y","Y","Y","1982-03-05","Y",2930,0,"PT","PARIDISE L",49,57,0,120,17,0,"TOA",1310,67,"","",NA,"",NA,NA,"",49.95,-120.283333333333
1065,"PLI","APP","1065","Y","Y","Y","1981-12-02","Y",12797,9,"PT","KIRBY C",50,16,0,120,41,0,"TOA",1535,80,"","",NA,"",NA,NA,"",50.2666666666667,-120.683333333333
1066,"PLI","APP","1066","N","N","N","1981-12-02","Y",12797,9,"PT","SWAKUM MTN",50,15,0,120,41,0,"TOA",1470,73,"","",NA,"",NA,NA,"",50.25,-120.683333333333
1067,"PLI","APP","1067","Y","Y","Y","1982-01-19","Y",12797,9,"PT","REY L",50,20,0,120,42,0,"TOA",1375,135,"","",NA,"",NA,NA,"",50.3333333333333,-120.7
1068,"PLI","APP","1068","Y","Y","Y","1982-01-19","Y",12797,9,"PT","REY C",50,20,0,120,41,0,"TOA",1515,76,"","",NA,"",NA,NA,"",50.3333333333333,-120.683333333333
1069,"PLI","APP","1069","N","N","N","1982-02-05","Y",12797,9,"PT","TYNER C",50,16,0,120,53,0,"TOA",1250,80,"","",NA,"",NA,NA,"",50.2666666666667,-120.883333333333
1070,"PLI","APP","1070","Y","Y","Y","1982-02-26","Y",12797,9,"PT","PROMONTORY",50,12,0,120,58,0,"TOA",1700,110,"","",NA,"",NA,NA,"",50.2,-120.966666666667
1071,"PLI","APP","1071","N","N","N","1982-03-10","Y",12797,9,"PT","CALLING L",50,28,0,121,7,0,"TOA",1575,90,"","",NA,"",NA,NA,"",50.4666666666667,-121.116666666667
1072,"PLI","APP","1072","Y","Y","Y","1982-03-17","Y",12797,9,"PT","SHEEP L",50,15,0,120,30,0,"TOA",1370,70,"","",NA,"",NA,NA,"",50.25,-120.5
1073,"PLI","APP","1073","N","N","N","1982-03-17","Y",12797,9,"PT","SHEEP L",50,15,0,120,32,0,"TOA",1450,103,"","",NA,"",NA,NA,"",50.25,-120.533333333333
1074,"PLI","APP","1074","Y","Y","Y","1982-03-23","Y",12797,9,"PT","SKVHOST C",50,22,0,120,59,0,"TOA",1650,85,"","",NA,"",NA,NA,"",50.3666666666667,-120.983333333333
1075,"PLI","APP","1075","Y","Y","Y","1982-02-01","Y",37932,0,"PT","HELLER C",50,58,0,120,42,0,"TOA",1350,123,"","",NA,"",NA,NA,"",50.9666666666667,-120.7
1076,"PLI","APP","1076","Y","Y","Y","1982-02-01","Y",37932,0,"PT","HELLER C",50,59,0,120,41,0,"TOA",1450,102,"","",NA,"",NA,NA,"",50.9833333333333,-120.683333333333
1077,"PLI","APP","1077","Y","Y","Y","1982-02-01","Y",37932,0,"PT","TRUDA L",50,57,0,120,39,0,"TOA",1400,102,"","",NA,"",NA,NA,"",50.95,-120.65
1078,"PLI","APP","1078","N","N","N","1982-02-01","Y",37932,0,"PT","TRANQUILLE",50,55,0,120,44,0,"TOA",1000,88,"","",NA,"",NA,NA,"",50.9166666666667,-120.733333333333
1079,"PLI","APP","1079","Y","Y","Y","1982-02-01","Y",37932,0,"PT","LAC LE JEU",50,29,0,120,29,0,"TOA",1300,78,"","",NA,"",NA,NA,"",50.4833333333333,-120.483333333333
1080,"PLI","APP","1080","Y","Y","Y","1982-02-01","Y",37932,0,"PT","MILE HIGH",50,30,0,120,40,0,"TOA",1400,122,"","",NA,"",NA,NA,"",50.5,-120.666666666667
1081,"PLI","APP","1081","N","N","N","1982-02-01","Y",37932,0,"PT","GNAWED MT",50,27,0,120,55,0,"TOA",1380,108,"","",NA,"",NA,NA,"",50.45,-120.916666666667
1082,"PLI","APP","1082","N","N","N","1982-02-01","Y",37932,0,"PT","GNAWED MT",50,27,0,120,55,0,"TOA",1300,108,"","",NA,"",NA,NA,"",50.45,-120.916666666667
1083,"PLI","APP","1083","Y","Y","Y","1982-02-01","Y",37932,0,"PT","MARTIN MT",50,38,0,119,46,0,"TOA",1050,0,"","",NA,"",NA,NA,"",50.6333333333333,-119.766666666667
1084,"PLI","APP","1084","Y","Y","Y","1982-02-01","Y",37932,0,"PT","DUCK HL",50,34,0,119,58,0,"TOA",950,100,"","",NA,"",NA,NA,"",50.5666666666667,-119.966666666667
1085,"PLI","APP","1085","N","N","N","1982-02-01","Y",37932,0,"PT","CAMPBELL L",50,32,0,120,4,0,"TOA",1100,115,"","",NA,"",NA,NA,"",50.5333333333333,-120.066666666667
1086,"PLI","APP","1086","Y","Y","Y","1982-02-01","Y",37932,0,"PT","ROCHE L",50,29,0,120,11,0,"TOA",1000,116,"","",NA,"",NA,NA,"",50.4833333333333,-120.183333333333
1087,"PLI","APP","1087","N","N","N","1982-02-01","Y",37932,0,"PT","LODGEPOLE",50,31,0,120,30,0,"TOA",1400,109,"","",NA,"",NA,NA,"",50.5166666666667,-120.5
1088,"PLI","APP","1088","Y","Y","Y","1982-02-01","Y",37932,0,"PT","HEFFLEY L",50,50,0,120,5,0,"TOA",1360,108,"","",NA,"",NA,NA,"",50.8333333333333,-120.083333333333
1089,"PLI","APP","1089","Y","Y","Y","1982-02-01","Y",37932,0,"PT","HEFFLEY L",50,50,0,120,5,0,"TOA",1300,96,"","",NA,"",NA,NA,"",50.8333333333333,-120.083333333333
1090,"PLI","APP","1090","Y","Y","Y","1982-02-01","Y",37932,0,"PT","PASS L",50,52,0,120,29,0,"TOA",1100,129,"","",NA,"",NA,NA,"",50.8666666666667,-120.483333333333
1091,"PLI","APP","1091","Y","Y","Y","1982-02-01","Y",37932,0,"PT","PASS L",50,52,0,120,29,0,"TOA",1050,127,"","",NA,"",NA,NA,"",50.8666666666667,-120.483333333333
1092,"PLI","APP","1092","N","N","N","1982-02-01","Y",37932,0,"PT","PASS L",50,52,0,120,31,0,"TOA",1100,110,"","",NA,"",NA,NA,"",50.8666666666667,-120.516666666667
1093,"PLI","APP","1093","N","N","N","1982-03-01","Y",37932,0,"PT","ROCHE L",50,29,0,120,11,0,"TOA",1050,104,"","",NA,"",NA,NA,"",50.4833333333333,-120.183333333333
1094,"PLI","APP","1094","Y","Y","Y","2005-06-24","Y",37932,0,"PT","CRISS C",51,0,0,120,46,0,"TOA",1150,70,"","",NA,"",NA,NA,"",51,-120.766666666667
1095,"PLI","APP","1095","Y","Y","Y","1982-03-24","Y",12797,9,"PT","WEYMAN C",50,22,0,119,59,0,"TOA",1130,95,"","",NA,"",NA,NA,"",50.3666666666667,-119.983333333333
1096,"PLI","APP","PL1096","Y","Y","Y","1983-02-08","Y",12797,9,"PT","VOLCANIC C",49,10,0,118,23,0,"TOD",1125,55,"","",NA,"",NA,NA,"",49.1666666666667,-118.383333333333
1097,"PLI","APP","PL1097","Y","Y","Y","1983-02-08","Y",12797,9,"PT","VOLCANIC C",49,10,0,118,25,0,"TOD",925,86,"","",NA,"",NA,NA,"",49.1666666666667,-118.416666666667
1098,"PLI","APP","PL1098","Y","Y","Y","1983-02-09","Y",12797,9,"PT","TAURUS LK",49,19,0,118,59,0,"TOD",1200,58,"","",NA,"",NA,NA,"",49.3166666666667,-118.983333333333
1099,"PLI","APP","PL1099","N","N","N","1983-02-09","Y",12797,9,"PT","WADDELL CR",49,20,0,118,58,0,"TOD",1185,92,"","",NA,"",NA,NA,"",49.3333333333333,-118.966666666667
1100,"PLI","APP","PL1100","Y","Y","Y","1983-02-09","Y",12797,9,"PT","FIVA CR",49,13,0,118,55,0,"TOD",755,81,"","",NA,"",NA,NA,"",49.2166666666667,-118.916666666667
